Date,alpha_0.00,alpha_0.05,alpha_0.10,alpha_0.15,alpha_0.20,alpha_0.25,alpha_0.30,alpha_0.35,alpha_0.40,alpha_0.45,alpha_0.50,alpha_0.55,alpha_0.60,alpha_0.65,alpha_0.70,alpha_0.75,alpha_0.80,alpha_0.85,alpha_0.90,alpha_0.95,alpha_1.00
2025-08-22,0.03203671131436,0.027850910235138634,0.017641952273226343,0.007967812831306395,-0.0004928782959733459,-0.005961846476149993,-0.011114285936419862,-0.013907746860617262,-0.014877911192224693,-0.014553198139972025,-0.013152267361700828,-0.010953095603271153,-0.008489497572724455,-0.005835334766065607,-0.0030358483133466467,-0.0001331936403846648,-3.9816602435897256e-07,-1.681227299356716e-08,-2.902990638773197e-09,-8.338897390591215e-08,-3.348269305588193e-08
2025-08-25,0.1271946147867069,0.11607913158087571,0.10414212058621594,0.09129709090225262,0.07851823914594803,0.06718520387037731,0.056291621002663716,0.046876409312492893,0.03867804235376122,0.031236106723684657,0.024422025195209664,0.018389314715784057,0.013123342690663693,0.008418903587274568,0.0041304887686638226,0.00016965856922618503,4.4841778733875056e-07,1.7753324351906807e-08,2.9164565758030317e-09,8.028721543818417e-08,3.1076094145979574e-08
2025-08-26,-0.2758287454930312,-0.2528557392391602,-0.23323210641235007,-0.21280671163267859,-0.19154327853921238,-0.16838483144130093,-0.14384399626864958,-0.1219414585063172,-0.10220519568929023,-0.08443499296979333,-0.06817316680074544,-0.05315015538243531,-0.03906519072328691,-0.025697038313614504,-0.012891958170066223,-0.000539501976434993,-1.4078164781554127e-06,-5.51964956381237e-08,-9.009567651358895e-09,-2.469099135338846e-07,-9.525922424672181e-08
2025-08-28,-0.000642729095869932,-0.005048327020563959,-0.010719168162710787,-0.014045189346818497,-0.015590181941776695,-0.015869338382363193,-0.014774862871542407,-0.013341735073438636,-0.011729342120169297,-0.01047242073463141,-0.008971434264548883,-0.00744429687780814,-0.005732770720552618,-0.0039059363786939165,-0.002018383542841526,-8.725207038075683e-05,-3.008786571967268e-07,-1.3249705365680885e-08,-2.3264467976505934e-09,-6.730959959427869e-08,-2.713857267224645e-08
2025-08-29,0.0061280502487972045,0.006656199630005622,0.005540953001534767,0.003585770282149202,0.0017540572883880702,0.0005850463178086348,0.0010670549072228416,0.0012839649356115315,0.0013094328494008755,0.001057588394133389,0.0009528306216367746,0.00029288905473967764,-5.48782340464489e-05,-0.00018203486795310481,-0.0001561214122078766,-7.90164291843051e-06,-2.9956739857594595e-08,-1.5548988553039883e-09,-3.037701462612506e-10,-9.499222009785655e-09,-4.0596610494077395e-09
2025-09-01,-0.09170453541939319,-0.08258909987271199,-0.06505370253895233,-0.04708600758013161,-0.031045217489394893,-0.018841461508914636,-0.007989855233888066,-0.0008108677424883171,0.0035918407539826253,0.006419518907105468,0.007782809919613172,0.008285093327861905,0.007436078290421121,0.0056312860277703426,0.0031464584970265115,0.00014473357206062424,4.5386899383354387e-07,1.949463890508022e-08,3.399319802532191e-09,9.832298636917808e-08,3.969085878121289e-08
2025-09-02,0.011925597537798158,0.0119759822230278,0.015289853618070703,0.01648964386778852,0.01645708530023344,0.015576972656000668,0.01290753097804744,0.010593947734131507,0.008617435584761229,0.007214943346507171,0.005387170544324629,0.003495389867745983,0.002146418007515831,0.0011816822908446703,0.0004933888980519699,1.6443603750185258e-05,3.5222009700738336e-08,1.1468409407901184e-09,1.5610127409024495e-10,3.5057459189365797e-09,1.0748321092024368e-09
2025-09-03,0.20114781125808567,0.18587930471042316,0.17748007321810555,0.1633267556445752,0.14654914272103914,0.13018105602558147,0.11381861486251044,0.09845621065362911,0.0839648302020084,0.06934489973259687,0.0554561136668558,0.04291625362514121,0.031366849043494884,0.020551089765421263,0.010273157918803268,0.00042874100686174095,1.0552703355512407e-06,4.002390731383605e-08,6.386867716464396e-09,1.7192953600810112e-07,6.526232692667407e-08
2025-09-04,-0.013314713965177628,-0.013217012229856257,-0.0012126100249288342,0.005916855607128784,0.009023241553081665,0.009124505687041741,0.00789659731079775,0.006717781933008745,0.005606222388980331,0.004024035609359007,0.003116323211600414,0.0033318701250813704,0.0029832700493773495,0.002252313535076976,0.0012547057551897374,5.627234626976981e-05,1.0901355440453188e-07,3.6796549122990012e-09,5.482561608597105e-10,1.4117603728266218e-08,5.1816225708660025e-09
2025-09-05,-0.08084956010087911,-0.07340023922652823,-0.060942016345061835,-0.04989225077108571,-0.040862122848064966,-0.03235391855812381,-0.023993747810466683,-0.017731856012048266,-0.013024205575825164,-0.00941964288271989,-0.006716979324824443,-0.0042581542085779935,-0.002537983241601778,-0.001346942223230629,-0.0005348299092930195,-1.7680831342819895e-05,-2.8161577693780155e-08,-8.199213593578283e-10,-1.0502111577361538e-10,-2.2851705550642057e-09,-6.958780604924195e-10
2025-09-08,-0.025352310859931525,-0.02191006048317245,-0.009693660836729559,0.0010580689118866173,0.009862033656351462,0.016508870156366057,0.01913345251530892,0.019794882132825996,0.019141074590736034,0.017124939986870976,0.014534488312316643,0.012379871746459372,0.009735213461597204,0.006757454531539505,0.00354221305158422,0.00015420719646686479,3.627713810403401e-07,1.3581646452591363e-08,2.1668989693220976e-09,5.865763840795225e-08,2.2432492256878e-08
2025-09-09,-0.03463260632487673,-0.030077279109517303,-0.02259307513196334,-0.014602170529203236,-0.006704698079022924,-0.0011385864049919877,0.002778272081744206,0.0049602778521513425,0.005949990264822856,0.0057357591457312075,0.004964120883004455,0.004029604715211432,0.003058527163129704,0.002068311997072775,0.0010600214438274793,4.451400238414373e-05,1.1658652012229033e-07,4.723865133249713e-09,7.985105257216433e-10,2.262238935792542e-08,8.994307939752202e-09
2025-09-10,0.03248803018656024,0.031570377459845055,0.03261329469880347,0.03397693448100754,0.03420379547559033,0.03191969066772858,0.027936196679340306,0.024236742336239642,0.020744068461884882,0.017462476491038464,0.014147498737703188,0.010579436380676911,0.007513460399440777,0.004804827344218974,0.0023506137530611452,9.555783868037209e-05,3.033510322025985e-07,1.3244302864763368e-08,2.319447906199225e-09,6.70140151838795e-08,2.6977917018781985e-08
2025-09-11,-0.015020792385539584,-0.011169266951614984,-0.007853122916918491,-0.003405394151175252,0.00036797014527371045,0.0028127627006791917,0.004587891448713989,0.0054790689166542466,0.005722246025178024,0.006328001362171748,0.006222606830562977,0.005474957009663964,0.004399173874195374,0.0030934581062442147,0.0016402884263223422,7.111539869839327e-05,1.9563060584883542e-07,7.813946243310749e-09,1.2831358576050976e-09,3.520470320757972e-08,1.3576503637392372e-08
2025-09-12,-0.0020313658698729795,-0.0008283995649108043,0.009387086039359147,0.017370301231668803,0.021706634854641502,0.02417256213425276,0.02457171726207808,0.023612512742292608,0.02176097014385316,0.019316907875057823,0.016599635945932764,0.013453819604101271,0.010205640141338327,0.0068924686138380955,0.0035344813062854414,0.00015056526661138883,4.026222565621544e-07,1.594711748381129e-08,2.6234361752006515e-09,7.237888959615456e-08,2.807214826948732e-08
2025-09-15,-0.08242816268826852,-0.0730865332914197,-0.060548896341299806,-0.049179745078417936,-0.03939652900959812,-0.031638185360352886,-0.02693218524017522,-0.02281255432836849,-0.01910855197031791,-0.015754940747938154,-0.012657690515924904,-0.01004228748290826,-0.007486132687940442,-0.004980325790331709,-0.0025238309447975617,-0.00010599787631903331,-2.7495061122431953e-07,-1.0754464033103787e-08,-1.750051273336537e-09,-4.7805301502066124e-08,-1.8381636988851437e-08
2025-09-16,0.10130939695776453,0.09368122903763318,0.08481387615215598,0.07677562928037072,0.06937372615651238,0.06300107456620739,0.05590643643052882,0.04892907081298037,0.04214245427859701,0.03584538556590429,0.030215191653493203,0.024580680005053437,0.018689428231239275,0.012637673896129104,0.006488551012581542,0.000278021190393736,7.372011959274374e-07,2.9158824812726227e-08,4.796335410043365e-09,1.323686300656801e-07,5.1361345308239664e-08
2025-09-17,0.028431860538455683,0.029691372539809312,0.025777905826561105,0.02266387451093971,0.019987157688206792,0.018585218983416966,0.018086184699637242,0.017094815376662627,0.01566835808227922,0.014471903519066916,0.013031947872615504,0.01105572799242938,0.008673888908122259,0.006005271047368248,0.0031450233007912017,0.0001374306001827454,3.6607493586711896e-07,1.4645236330191057e-08,2.4300707372479408e-09,6.755573451637856e-08,2.6389694319422257e-08
2025-09-18,0.05832377069175405,0.0548151355743674,0.04931333213586931,0.044703169995952884,0.040296667764968805,0.03577521679211161,0.03047679065204502,0.02567768192907014,0.02136635900541349,0.017359916968318977,0.013646889459942264,0.01037722658342972,0.007462692274624248,0.004816319649824013,0.002375051194738103,9.717752393295757e-05,2.5911157962016153e-07,1.0254250129988823e-08,1.6771154757846911e-09,4.588602868586734e-08,1.7650095333983873e-08
2025-09-19,6.059801886932936e-05,0.004028632936169382,0.004502746484993979,0.006064697351563234,0.008032544582913102,0.009157286685487735,0.009593118522942016,0.009364295970398714,0.008696840007959809,0.008127150625526956,0.00704626164509032,0.005516188727002949,0.004062778034208683,0.002672350970124767,0.001340441054648902,5.506774734972576e-05,8.052601697371674e-08,1.9313716176523616e-09,1.689204904038724e-10,1.291810821059044e-09,-6.263236506738357e-10
2025-09-22,-0.11181808456285577,-0.10338984303098252,-0.0875178184479689,-0.07120307878220848,-0.056280605717820474,-0.0445979132072236,-0.0351810164756207,-0.02773646960286517,-0.021772600574925912,-0.016863797260553644,-0.013021674634285446,-0.00973479690790726,-0.00689709157715452,-0.004392373206018295,-0.0021404829382640394,-8.615652239653027e-05,-2.4362952523188346e-07,-1.0108156838788068e-08,-1.7107628633252924e-09,-4.8136197945447034e-08,-1.8975744383350914e-08
2025-09-23,-0.028139409193769956,-0.022803001571877823,-0.0086529840261456,0.0033725826272839317,0.011593712031172479,0.017781516185856026,0.020332470242612845,0.021084353740015105,0.020515222449841112,0.018986697890470687,0.016578115880649814,0.013797739882405841,0.010690503359706173,0.007346670371448546,0.0038225133133517955,0.00016312709569866034,3.8409997923722797e-07,1.4275621769103736e-08,2.2510802239479682e-09,6.009953629421366e-08,2.264883197132051e-08
2025-09-24,-0.09047608184048124,-0.08278542958987348,-0.06852240198889561,-0.057489564110373835,-0.048803782413791505,-0.04063538030874007,-0.03241686094229938,-0.025866764875538323,-0.02056684040269434,-0.015613507259085382,-0.011434135617846803,-0.008314630583121454,-0.005748967725263963,-0.00358480933567154,-0.0017131880409295914,-7.006294585159798e-05,-1.7893576031929975e-07,-6.971352151063363e-09,-1.1361855013827176e-09,-3.115911192269364e-08,-1.2043449869689803e-08
2025-09-25,-0.12726002142272388,-0.11532303597055668,-0.10330313184723881,-0.09137707310589281,-0.08061214564292957,-0.0698700226751646,-0.06105049042753974,-0.05275944761680299,-0.04491482731520963,-0.037918275174626564,-0.03115233771266053,-0.024670013014207966,-0.018362682228238603,-0.012203979481234266,-0.006176586464117689,-0.00026108458169456136,-7.356663918491199e-07,-2.98712742641832e-08,-4.995214840826951e-09,-1.39559897422418e-07,-5.470966598340707e-08
2025-09-26,-0.2904830009375836,-0.26732819074261693,-0.24774807976635407,-0.22443732602865377,-0.1995336753579627,-0.174525781920588,-0.1513668260055731,-0.12988267872376935,-0.10989710111186994,-0.09049152162234983,-0.07132567917905593,-0.05479153193677194,-0.03977599488991461,-0.025894760340913866,-0.01287317734651414,-0.0005350796630569316,-1.3774283506216481e-06,-5.3473108742668436e-08,-8.65855133782401e-09,-2.3556485220869978e-07,-9.022494273771614e-08
2025-09-29,0.19622483107908584,0.1768506779890867,0.1510795839022821,0.12282335509604977,0.09735119710068246,0.0756891297128558,0.05707191507505223,0.043023188614802775,0.03230820832745586,0.02359622309975666,0.01626721239803818,0.010980740460505808,0.007047822470549761,0.004080309796658048,0.0018079254272674221,6.685177666374029e-05,1.0740741288206282e-07,2.764093076287242e-09,2.8317123893932327e-10,4.015840937355797e-09,2.858605192180111e-10
2025-09-30,-0.050613838092338444,-0.04416393956882721,-0.030498798151774063,-0.01845267265901276,-0.008593943772451599,-0.001809267499162592,0.002805495937146897,0.00545378457195461,0.006713534168804063,0.006484946882566747,0.005331291112717415,0.004243917915717824,0.0031763458317627764,0.0021275105314684105,0.00108157740888259,4.7317335274383825e-05,1.1534379555656039e-07,4.3281397942385214e-09,6.920227058404718e-10,1.8764803266405216e-08,7.183052164624431e-09
2025-10-01,0.1543239828072987,0.13764629868233305,0.11567662404223941,0.09953879915394251,0.08626253857403625,0.07360969482810283,0.06076916429352009,0.049948262679936434,0.040743644241946056,0.03232610329073863,0.024942662701185177,0.01878274746992384,0.01340468747468703,0.008600125064951445,0.004219715385967093,0.00017219831735212226,4.601031049430544e-07,1.8258119789937737e-08,3.0012552997089426e-09,8.26514244563018e-08,3.202076196353479e-08
2025-10-03,0.1537430497410488,0.14231431092761004,0.13189048905724293,0.12084949082829699,0.10877136560793023,0.0960891787311849,0.08339946512552986,0.07174703693067563,0.06092397891839775,0.05105582624596995,0.04190701835364173,0.03288460014066721,0.02430171220360506,0.016058795361422986,0.008087940183358802,0.0003390811966079839,8.684575875443636e-07,3.351036035695819e-08,5.401736180129969e-09,1.4643170877498406e-07,5.590524271681784e-08
2025-10-06,0.005179572073795595,0.005348486815571512,0.007579622514657705,0.010045108526743108,0.010296165585778356,0.010655377990417988,0.010749335049831261,0.01034757934137532,0.009586166160899003,0.008279927916728363,0.00686311914971437,0.00547366796330485,0.004105516182098935,0.00275023830509901,0.001401560675938735,5.9740363761951924e-05,1.6773535085065876e-07,7.01063658016229e-09,1.19700203842549e-09,3.3978422963459324e-08,1.3506758323160725e-08
2025-10-07,0.09294460257118789,0.08840860985285125,0.08143089352319346,0.07124489970137406,0.0606302134085765,0.05123500861886433,0.0432947949241959,0.03616082987526797,0.02980836957481002,0.024213540549502317,0.019212918769931163,0.014723194414546191,0.010644927465150956,0.006893303034185514,0.0034089056580037373,0.00014181332916704507,3.8511007248440595e-07,1.5101009361200634e-08,2.4452562187295015e-09,6.627635991677929e-08,2.5262170282517744e-08
2025-10-08,0.19546742495578986,0.16888325269676469,0.13971720220806402,0.11263993873764903,0.08918598806643493,0.06968992771785561,0.05170164777430023,0.0382755075092291,0.028226619755394793,0.02021119033545083,0.013995404869219942,0.009069788736070986,0.005563638038750282,0.0030615998999314544,0.0012789458106105876,4.275786832300744e-05,4.187665015576725e-08,2.2648233315222762e-10,-1.261725048709662e-10,-7.087933274406882e-09,-3.96647533981393e-09
2025-10-09,-0.013969701064070732,-0.009474695941072456,0.003380572005889171,0.010994534071560388,0.015340813628301505,0.017609621798505417,0.01843481493667813,0.018058415123062162,0.016840886442667357,0.015149071477332365,0.013112675941039053,0.010798183233707015,0.008284610260003933,0.005642290190682744,0.0029127817037916367,0.00012651661336339774,3.771214418783512e-07,1.5821346153288477e-08,2.711129090383307e-09,7.726989430932357e-08,3.0794453435257184e-08
2025-10-10,0.26312890603426037,0.2457375154445172,0.2121676647316858,0.18237875119575758,0.15594592769820406,0.1330438524609565,0.11239803827118323,0.09429343549557125,0.07829385525901025,0.06386779084545621,0.05046756711105698,0.03842840011456326,0.02768154744322158,0.017896202907540196,0.008840974955820797,0.00036572382250171234,9.377961456964051e-07,3.6147713465028425e-08,5.803557677002645e-09,1.5649269867254137e-07,5.944344649106887e-08
2025-10-13,0.03752793305696401,0.03473932123182702,0.03147092626853078,0.030551151181182318,0.030526829164086985,0.029165006611633813,0.026739990247032348,0.023953081604389494,0.020977598096386503,0.01814965490116089,0.014983960047185971,0.011829865150277423,0.008783154129671556,0.005824198313818565,0.0029424328727065898,0.00012293861981600853,2.6640599925529245e-07,9.248438721278085e-09,1.3646653259830555e-09,3.408140522481773e-08,1.2006451926705445e-08
2025-10-14,-0.040626522633060894,-0.03909182941237328,-0.04406396937679634,-0.04700198571957004,-0.04744555108906498,-0.04592426977790242,-0.04352695721292734,-0.04001923961301936,-0.03575797660565591,-0.031433440367821676,-0.0266069302515402,-0.02138194668489821,-0.0161076950683485,-0.010812972650380327,-0.0055189382009502245,-0.00023515415969884443,-6.281286323493635e-07,-2.5374780984972484e-08,-4.258839478558596e-09,-1.1990260352816853e-07,-4.749903592848858e-08
2025-10-15,0.05667325722358982,0.05332023937000585,0.061542293612535756,0.06482865671880096,0.0647349367349486,0.06144964349613477,0.057827743623578724,0.05288941907722833,0.04704863909952214,0.04106634741578388,0.03514196330003673,0.02863531329981119,0.02179608611906362,0.014749566812804772,0.007576817891369641,0.0003254311744855538,8.685415435083888e-07,3.447065213046861e-08,5.691393307580761e-09,1.5767137219578228e-07,6.139692794028666e-08
2025-10-16,0.18527434229545653,0.16468691563469537,0.1437430316401081,0.1272809922273562,0.113167545566338,0.09949775640603478,0.08703300545322225,0.07539035258136667,0.06439968408595285,0.0537638340732343,0.043597617591484415,0.034212377330141416,0.025294714759702193,0.016729462504768748,0.008432570956958908,0.00035478392749569094,9.433635223685326e-07,3.749767058513565e-08,6.1943140434336285e-09,1.7161196773512195e-07,6.683289447480873e-08
2025-10-17,0.11889766216697331,0.10640079987029401,0.08894153325721064,0.07330959931434577,0.05962715788303033,0.04842713975650456,0.04285722216641552,0.03747401104469427,0.03219592240843938,0.02732585555968933,0.022501871344013588,0.018085314803047738,0.013613705614761561,0.00912281711612555,0.0046512018678518735,0.00019727387811478472,5.095313965505183e-07,1.983960244981984e-08,3.215919568167773e-09,8.756020778003515e-08,3.357461093862447e-08
2025-10-20,0.17989644361610665,0.1623064972459475,0.13643983112638255,0.11374302931216573,0.09361603619703648,0.07691423309587078,0.06274998596540254,0.051306575714042874,0.041799586550023526,0.03407750852927673,0.02728697006798449,0.020774490619753755,0.014982033356356592,0.009701202591837283,0.0048039748176818605,0.00019856053475774264,4.918836177958983e-07,1.9016262084845077e-08,3.0721571135180922e-09,8.344472164319192e-08,3.1922781760403904e-08
2025-10-21,-0.015426274315461235,-0.01336726337997584,-0.007593698692420329,-0.00198634144505755,0.002387321377320394,0.005044160526397428,0.005867989046919782,0.006100818400189691,0.0059233459109794976,0.005332380106754762,0.004662584604977798,0.003950317050184939,0.0030973765508752393,0.0021471742274783083,0.001124086404276203,4.8732945601697916e-05,1.176885519061695e-07,4.500025300491915e-09,7.282431069936192e-10,1.991480563632008e-08,7.677596312802886e-09
2025-10-23,0.07560354394475369,0.06745102879180076,0.056803257666436575,0.047255793099391194,0.03811595370146106,0.030747667394872794,0.024485300972291662,0.01960690007300585,0.015700169911682604,0.012037390025015053,0.009011290587445793,0.006569846689283396,0.00456991210398942,0.0028752681010453043,0.0013861863802938684,5.455617918968946e-05,1.1798102497721148e-07,4.322337647116291e-09,6.790984838931652e-10,1.813328838108107e-08,6.859220696052592e-09
2025-10-24,-0.08843443448574449,-0.0778503415147313,-0.06469513558101207,-0.055625706584135966,-0.04917001167870351,-0.04335732420133984,-0.037700534516616487,-0.032574094489289794,-0.027823224515902172,-0.023207374774339352,-0.01862759747226682,-0.014377464988984894,-0.010497524680439711,-0.0068780692952144645,-0.003439663065071532,-0.00014549327835641654,-3.738635533321381e-07,-1.4649085656448646e-08,-2.406379664663875e-09,-6.65398986110068e-08,-2.5896776925159016e-08
2025-10-27,0.048183043999916006,0.044308730684781264,0.03900885758284756,0.03384792046613565,0.029038917834862652,0.025630949827727248,0.02340745271146866,0.021173320191094264,0.01881383955796006,0.017085742513514725,0.015133179149339303,0.012509655121997969,0.009636572747017019,0.006582204863919516,0.0034112897609802147,0.00014749507189410355,4.1579833414985505e-07,1.7008445730195342e-08,2.86466096226339e-09,8.058472962948177e-08,3.1782731288645e-08
2025-10-28,-0.05005790247972457,-0.042034491557793104,-0.026937984300327,-0.016188233778257156,-0.008387175204688062,-0.002758400840840675,0.0005678972645348818,0.002641397936186019,0.0037732408284234862,0.004096312121247695,0.004280542941838879,0.0037908241864100982,0.0030657081815312665,0.0021754666144983663,0.001158646697997092,5.0246414033303146e-05,8.934216519370796e-08,2.7968478332139106e-09,3.860197998365399e-10,9.159865076691834e-09,3.0631295597049472e-09
2025-10-29,0.1733607579410839,0.15982330244510368,0.14390051355641711,0.1294440580190678,0.11676309717000513,0.10307467681975355,0.08935620204967909,0.07670797959252346,0.06496201564461698,0.05447342539956019,0.04384930965536421,0.03368298975372259,0.024455046662871304,0.01592106314460769,0.007916219242345533,0.00032934667211161354,8.521288970564717e-07,3.2994180219988104e-08,5.327994152010607e-09,1.4458653768399794e-07,5.524677568953435e-08
2025-10-30,0.01816850400111377,0.01685198900520555,0.012048378317344966,0.008014946023877782,0.0051700936167714765,0.003289289214886233,0.0016076553078702145,0.00041846710653083017,-0.0003515635716838716,-0.0013859569500725638,-0.001917645217178928,-0.002148315953323984,-0.001975874496577931,-0.0015135277279618047,-0.0008550151442419959,-3.878885828814836e-05,-1.755969237794035e-07,-8.484990486251527e-09,-1.568344536463111e-09,-4.7014861902308325e-08,-1.9467288823798692e-08
2025-10-31,0.006646545764967787,0.006511622627984635,0.0011567973724085452,-0.003220934049345518,-0.006236099078286496,-0.00790418725456464,-0.008950570070560757,-0.009161388917308158,-0.008783700740269768,-0.008841382466973049,-0.007960087256983338,-0.006758161640451077,-0.005301725862808116,-0.003666425917129904,-0.001919489725108802,-8.405265915181257e-05,-2.5939129195637444e-07,-1.0890063978393979e-08,-1.8584681248965978e-09,-5.271287025310822e-08,-2.0923590559565686e-08
2025-11-03,0.05943865445900325,0.057216660349590096,0.04858986056036546,0.04012046744418235,0.03244043900210893,0.024300178018024397,0.01622196952228544,0.01051815424790018,0.006526775099062534,0.0036918400145185605,0.0016703895736424371,0.0007721845589197836,0.00023465292607494832,-3.645695182593885e-05,-9.967049581265386e-05,-7.1694150298107966e-06,-2.6447360961829358e-08,-1.3453994126659863e-09,-2.696749847507206e-10,-8.722127216531912e-09,-3.836962392397776e-09
